RecordID,d_1,d_15,d_16,d_2,d_20,d_21,d_3,d_4,d_5,d_6,d_7,d_8,Intention_to_leave,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_2,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_3,q_30,q_31,q_32,q_33,q_34,q_35,q_36,q_37,q_38,q_39,q_4,q_40,q_41,q_42,q_43,q_44,q_45,q_46,q_47,q_48,q_49,q_5,q_50,q_51,q_52,q_53,q_54,q_55,q_6,q_7,q_8,q_9
4927,2,2,4,2,26,2,2,2,2,2,1,,0,2,1,1,1,1,2,2,1,2,3,1,3,1,1,1,1,2,1,1,,,2,,,,1,1,1,2,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1
4928,5,3,4,1,4,1,2,2,1,1,2,1,0,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,3,2,1,1,1,3,2,3,2,1,3,2,2,3,1
4929,5,2,1,1,7,2,1,2,1,2,2,1,0,2,4,4,4,5,2,2,2,4,2,1,2,2,4,2,2,2,5,4,2,2,2,4,4,5,2,2,5,4,4,4,2,2,2,1,2,2,2,4,2,2,2,2,2,4,2,2,4,4,5,2,2,4,2
493,2,2,4,2,26,3,1,2,1,2,2,,0,2,2,4,2,2,2,2,2,1,2,2,3,2,2,1,4,2,4,4,,,2,,,,2,2,2,2,2,2,1,2,2,4,2,4,2,2,4,2,4,2,2,4,4,2,2,2,2,3,2,2,2
4930,4,5,4,2,33,1,2,2,4,1,1,,1,2,4,5,2,5,2,2,2,2,2,2,2,2,2,2,4,4,2,1,,,2,,,,2,2,2,2,2,2,2,2,2,1,4,2,3,2,2,2,1,2,3,1,2,2,2,2,2,3,2,5,2
4931,2,3,4,1,6,2,2,1,2,2,2,1,0,5,5,4,2,2,2,1,5,4,5,1,5,4,4,2,5,5,5,5,2,2,1,3,3,4,2,5,2,5,2,2,1,4,2,1,5,2,4,5,2,2,2,5,4,5,1,4,4,5,4,3,4,5,1
4932,0,0,4,1,,1,1,2,1,0,0,1,0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2,4,1,1,2,1
4933,5,5,4,1,6,4,2,2,5,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,5,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4934,3,4,4,1,6,2,2,2,11,2,2,1,1,5,5,3,3,2,4,3,5,5,4,4,4,3,2,3,3,4,5,4,,,2,,,,4,3,3,3,2,3,3,3,4,2,5,4,4,4,5,5,4,5,2,5,5,4,4,4,2,5,2,5,3
4935,5,1,4,1,25,2,2,2,9,1,1,3,0,2,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,3,3,1,3,1,1,1,4,1,2,1,2,2,2,3,3,1,2,2,1,3,1,2,2,2,3,1,2,2,1
4936,4,3,1,2,30,2,1,2,1,2,1,,0,1,2,2,1,5,4,4,2,2,2,1,2,2,2,1,1,1,1,1,,,2,,,,1,1,2,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,3,3,2,3,1
4937,2,1,4,1,,2,2,2,10,2,2,1,0,5,1,1,1,2,3,2,2,2,2,1,1,2,1,1,2,4,2,2,,,1,,,,2,2,2,2,4,2,5,1,5,4,1,5,5,2,5,2,5,5,2,5,2,5,5,5,5,2,2,2,2
4938,1,2,4,3,40,1,2,2,1,2,1,,0,2,5,3,1,1,1,1,2,3,2,2,1,2,1,3,2,2,2,1,,,1,,,,1,2,2,1,2,1,1,2,2,1,2,1,2,2,1,3,1,1,2,2,2,2,2,3,2,1,1,5,1
4939,4,2,4,1,7,1,1,2,1,2,2,1,0,1,3,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1
494,3,2,4,1,7,2,2,2,14,2,1,1,1,2,1,4,2,2,2,2,4,2,4,2,2,4,2,3,2,4,4,4,,,2,,,,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,4,4,2,4,2,2,2,4,4,2,2
4940,5,1,4,1,6,2,2,2,1,2,1,1,0,3,3,3,2,3,3,3,2,2,2,2,2,2,3,4,2,2,3,1,,,3,,,,2,2,3,2,2,2,2,2,2,1,2,2,2,3,2,3,2,2,3,3,2,2,3,3,3,2,3,3,2
4941,4,2,4,1,2,2,1,2,1,2,2,1,0,4,3,4,2,3,4,4,3,5,4,1,3,3,2,2,2,3,2,3,2,2,1,3,2,3,1,3,3,2,2,2,2,3,3,4,3,4,5,5,3,2,2,4,2,4,5,5,4,3,5,3,3,5,1
4942,2,1,4,1,,2,2,2,12,2,1,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
4943,3,1,,1,6,2,2,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4944,3,4,4,1,,,2,2,1,1,1,,1,5,5,5,5,5,5,5,5,5,5,1,3,5,5,3,5,5,5,5,,,1,,,,5,5,5,5,5,5,1,5,5,3,5,5,5,5,5,5,5,5,2,5,5,4,5,3,5,5,5,5,4
4945,5,4,4,1,7,2,2,2,1,1,2,1,0,2,2,2,2,3,2,1,3,2,4,2,3,3,3,2,2,2,2,2,,,2,,,,2,2,2,2,2,2,2,2,4,1,2,2,2,2,3,3,2,2,1,4,2,2,2,4,2,3,3,5,1
4946,5,3,4,1,,3,1,,11,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4947,2,2,4,1,,3,2,2,,2,2,,0,2,5,5,1,2,3,2,2,4,3,1,3,2,2,4,2,3,5,4,,,4,,,,1,5,2,1,1,2,2,2,4,1,3,2,2,3,4,3,1,2,2,5,2,2,2,3,2,3,2,4,3
4948,2,1,4,2,26,1,2,2,14,2,1,,1,1,4,1,1,2,4,4,1,4,4,2,3,2,1,4,2,1,1,1,,,1,,,,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,3,1,3,1
4949,1,2,4,1,6,1,2,2,1,2,2,1,0,1,3,1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,,,1,,,,1,1,2,1,1,1,3,2,1,4,1,1,1,2,2,2,1,2,1,3,1,2,2,1,2,1,1,3,1
495,4,5,4,2,34,1,1,2,1,2,2,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4950,4,4,4,1,6,3,2,2,,2,2,1,0,2,3,2,2,1,1,2,2,3,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,3,1,3,1,2,3,1
4951,3,2,,1,7,1,1,2,,2,2,1,0,1,5,1,2,2,2,1,1,4,1,1,5,1,2,2,2,4,1,1,1,2,1,2,1,2,1,1,2,4,1,1,4,1,1,1,4,1,1,1,2,2,1,1,1,2,1,5,2,4,4,1,2,4,1
4952,2,3,4,2,26,1,2,2,1,2,1,,1,5,2,4,2,4,2,2,4,5,4,1,3,4,1,4,4,5,5,2,,,1,,,,2,2,1,5,2,2,1,4,2,3,3,4,5,5,2,3,3,2,4,5,4,2,3,4,4,2,2,5,4
4953,2,2,4,1,,5,2,2,,2,,,1,4,3,1,4,1,4,1,4,4,3,1,4,4,1,4,3,3,4,3,,,1,,,,1,3,1,3,2,1,1,1,2,1,3,1,1,1,2,1,1,1,4,1,1,1,2,2,2,2,2,3,1
4954,4,1,4,1,7,1,2,2,1,2,2,1,1,4,5,4,5,4,4,2,5,4,4,1,2,4,4,2,2,4,2,2,,,2,,,,4,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,4,2,2,4,2
4955,5,8,4,2,33,2,1,2,1,1,2,,0,1,1,2,1,4,2,1,1,1,2,1,2,1,2,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1
4956,1,1,4,1,6,4,2,2,14,2,2,1,0,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,,,1,,,,1,1,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,4,1,1,4,1
4957,5,2,4,1,6,3,1,,1,2,2,1,1,2,2,4,3,2,2,2,2,3,2,2,2,3,3,4,2,2,1,4,3,2,1,2,2,2,1,2,1,2,2,1,1,2,2,4,3,2,1,2,3,2,2,3,2,4,1,1,4,2,2,2,1,4,2
4958,4,2,4,1,6,3,2,1,1,2,2,1,1,4,2,4,3,5,4,1,4,2,3,2,3,4,4,2,2,3,3,3,,,1,,,,4,3,4,4,1,4,2,4,4,3,4,4,3,5,4,4,4,4,1,5,1,2,5,5,4,4,4,5,2
4959,2,2,,2,26,2,2,2,2,2,2,,0,2,1,2,1,2,2,4,2,2,2,1,1,1,2,1,2,1,1,2,,,1,,,,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,1
496,1,1,4,1,,1,2,2,14,2,1,1,0,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,2,1,2,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
4960,1,1,4,1,6,2,2,2,9,2,2,1,0,2,1,3,3,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,,,1,,,,1,2,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,3,3,2
4961,5,1,4,1,1,1,2,2,1,2,2,1,0,3,2,3,2,4,2,1,3,2,2,4,3,2,4,4,2,2,1,2,,,1,,,,2,3,3,1,2,3,2,2,2,4,2,4,3,4,3,3,2,3,1,2,3,2,2,2,3,3,3,3,2
4962,3,3,4,1,7,3,2,2,4,1,2,1,1,5,1,5,4,5,4,1,2,4,4,1,4,1,1,3,2,4,5,4,,,1,,,,4,5,4,4,1,4,2,5,4,4,3,2,4,5,4,3,2,2,2,4,2,2,4,5,5,4,4,4,2
4963,2,2,4,1,2,1,2,2,1,2,2,1,0,1,1,1,1,1,2,1,1,2,1,1,2,1,1,4,1,1,1,1,,,2,,,,1,1,2,2,2,2,2,1,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1
4964,2,7,,1,6,,,2,,2,,1,1,5,1,5,1,1,2,1,3,2,3,1,3,3,3,2,2,3,2,2,,,1,,,,2,3,3,2,2,1,1,3,3,4,3,2,3,3,3,2,3,3,2,3,3,2,3,3,1,3,3,3,2
4965,2,3,4,1,6,1,2,2,1,2,2,1,1,4,5,3,1,1,3,1,3,1,3,1,2,3,2,4,2,1,1,1,,,1,,,,1,1,2,3,3,1,4,2,1,1,1,2,2,5,2,2,3,2,1,5,3,3,5,1,2,1,1,4,3
4966,0,3,,2,26,,,2,0,2,2,,1,5,1,1,5,2,3,2,2,4,4,1,1,4,1,1,2,4,2,2,,,1,,,,2,1,3,1,1,4,5,2,1,1,5,1,2,4,2,2,4,5,1,5,5,4,5,1,4,1,1,5,4
4967,4,5,,1,7,1,1,2,9,2,2,1,0,2,4,1,2,4,1,2,2,1,2,2,2,4,4,1,2,2,2,4,2,2,2,2,2,2,2,1,2,2,2,4,5,2,2,2,2,2,4,5,2,2,4,2,4,4,5,2,2,5,1,2,1,4,2
4968,3,3,4,2,34,3,2,2,9,1,1,,1,2,1,1,1,2,5,5,2,1,1,1,2,5,1,2,1,1,1,1,,,2,,,,1,1,1,4,1,1,1,2,2,4,2,1,1,1,1,2,2,2,4,1,1,1,2,4,1,2,1,4,1
4969,1,1,3,2,26,1,2,2,2,2,1,,0,2,5,5,1,1,2,5,2,5,5,1,5,2,1,1,2,3,3,2,,,1,,,,2,4,2,3,2,4,1,1,2,1,2,2,3,2,2,4,2,4,5,4,5,1,3,1,3,5,3,5,5
497,3,2,4,1,25,2,1,2,1,1,2,2,1,3,2,2,4,2,2,4,1,1,3,2,4,3,2,1,1,3,2,1,,,1,,,,2,2,1,2,2,2,2,3,3,2,1,2,2,1,2,1,1,1,3,1,1,3,1,2,3,3,3,3,1
4970,5,5,4,1,25,1,2,2,1,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
4971,4,4,4,1,1,1,2,2,1,2,2,1,1,4,5,2,1,4,2,1,5,1,4,1,2,2,5,2,2,4,1,5,,,1,,,,4,4,4,1,1,2,4,2,2,4,1,1,4,5,5,1,1,4,1,4,5,5,1,5,5,2,2,5,1
4972,3,1,4,1,7,2,2,2,1,1,2,1,0,1,2,2,1,1,5,1,1,1,1,1,1,5,1,1,5,5,5,4,,,1,,,,1,2,1,1,2,1,1,2,5,3,5,1,4,1,2,1,1,1,2,1,1,4,1,1,5,2,1,2,1
4973,2,2,4,1,,2,2,2,1,2,2,1,1,5,2,1,1,2,3,1,1,5,1,1,2,1,2,2,2,3,4,2,,,1,,,,1,3,1,2,2,1,1,1,2,1,2,2,2,4,4,3,2,3,1,4,2,1,4,5,4,1,3,1,2
4974,5,4,,1,6,,,,,2,2,1,0,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,1,2,1,1,,,1,,,,2,1,2,2,2,2,4,2,2,2,2,2,1,2,2,1,1,2,2,2,1,4,2,2,4,2,2,4,2
4975,4,1,4,1,25,5,2,2,1,1,1,3,0,5,4,4,5,2,2,4,4,5,4,2,2,4,4,1,5,5,4,4,4,2,3,4,2,4,2,5,4,3,4,2,2,2,2,4,4,4,2,4,4,4,4,4,2,4,5,4,5,4,4,2,4,5,4
4976,5,2,,1,6,2,2,2,1,2,2,1,0,2,1,4,1,2,2,1,2,3,2,1,3,1,3,4,4,4,5,4,,,1,,,,2,5,1,2,1,2,1,1,1,4,3,1,2,1,1,2,1,1,1,4,2,1,1,1,4,3,3,4,1
4977,2,2,4,1,6,1,2,2,1,2,1,1,1,4,4,4,5,2,2,2,2,2,5,2,5,5,4,3,3,3,2,5,2,4,2,4,3,4,2,2,4,4,3,4,2,5,3,2,4,2,4,4,4,5,4,4,2,4,5,2,4,2,4,5,2,5,2
4978,2,1,4,1,,1,2,2,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4979,2,2,,1,,2,2,2,12,2,1,,1,3,1,3,1,3,2,3,2,3,1,1,2,5,1,1,2,3,2,2,,,1,,,,1,2,2,2,1,2,4,4,3,1,2,3,2,2,2,3,1,4,2,3,2,4,2,1,4,2,2,3,2
498,4,1,4,1,4,2,2,2,1,2,2,1,0,3,3,2,1,2,2,1,2,3,2,2,2,2,2,4,2,2,2,3,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,4,2,1,2,1,2,2,2,2,1,1,1,2,3,2,3,2,2,3,3
4980,5,1,4,1,6,1,1,2,9,2,2,1,0,1,1,2,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,2,2,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,4,1
4981,2,3,4,1,25,1,2,2,1,1,1,2,1,2,2,2,2,5,2,2,4,2,2,2,4,2,2,3,3,2,2,2,,,2,,,,2,2,2,2,4,2,4,2,4,1,4,2,4,4,2,4,2,2,2,4,4,4,4,2,4,4,2,5,4
4982,6,3,4,2,27,3,2,1,1,2,1,,0,1,2,3,1,2,3,4,2,1,2,2,2,1,2,1,1,2,2,2,,,1,,,,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,3,2
4983,5,1,4,1,6,2,2,2,1,2,1,1,0,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,,,1,,,,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,3,2,1,2,1
4984,2,2,2,1,7,1,2,2,4,2,1,1,1,4,1,2,1,2,5,1,5,1,4,2,5,4,2,4,4,5,5,2,,,1,,,,2,4,4,5,2,2,3,4,2,4,3,2,4,4,3,2,3,4,2,4,2,3,2,4,4,2,2,3,2
4985,5,4,4,1,,3,2,2,1,2,,1,0,3,3,3,2,4,3,2,3,3,3,1,1,3,1,1,2,2,2,2,,,1,,,,1,2,1,3,1,1,1,3,3,1,2,3,3,2,3,1,1,1,1,3,3,2,3,3,2,3,2,5,1
4986,3,3,,1,,1,1,2,1,2,2,1,1,4,1,2,1,1,2,1,2,2,2,1,3,2,2,4,2,1,2,2,,,1,,,,1,2,2,1,2,2,1,2,3,1,2,1,1,5,2,2,1,4,1,4,1,1,2,4,2,3,2,2,1
4987,5,1,2,1,4,1,1,2,1,1,1,1,0,1,1,2,4,1,3,4,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,3,2,1,4,1,1,2,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,2,1,4,1,1,3,5,1
4988,2,2,4,2,26,2,2,2,1,2,1,,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,,,2,,,,2,1,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2
4989,2,3,4,1,7,2,2,2,1,1,2,1,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
499,2,2,4,1,,1,2,2,1,2,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2
4990,5,4,4,1,6,2,2,2,1,2,2,1,0,1,2,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,3,3,1,3,4,3,1,1,1,1,1,1,1,2,4,4,3,1,2,3,2,4,2,3,1,3,3,1,1,2,2,2,1,4,1
4991,1,2,,1,1,7,,,,2,,1,0,4,5,4,4,2,1,1,2,2,3,1,2,2,1,3,4,1,4,2,,,1,,,,1,5,2,5,2,2,4,2,2,1,2,5,2,5,5,1,2,5,1,5,5,2,4,4,5,1,3,5,1
4992,2,2,1,1,7,2,2,2,1,2,2,1,1,5,5,4,2,4,4,2,4,5,4,2,3,4,2,3,4,3,4,4,,,3,,,,2,2,4,5,2,2,2,4,0,3,4,4,3,2,4,4,2,2,2,4,5,4,4,4,5,2,4,4,4
4993,3,6,4,2,26,1,1,2,1,2,2,,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4994,2,2,4,1,7,1,2,2,1,1,1,1,1,4,3,2,5,4,5,2,4,5,4,1,2,4,1,2,2,3,3,2,3,2,2,2,3,3,2,2,4,2,3,1,4,4,3,2,5,5,4,4,3,4,5,4,1,5,5,5,5,4,4,5,1,5,1
4995,3,1,1,1,6,1,2,2,1,2,2,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1
4996,3,1,,2,26,1,2,2,16,2,2,,0,2,2,3,1,4,3,2,2,1,2,2,3,2,2,2,2,1,2,2,,,1,,,,2,3,2,3,2,2,2,2,3,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,3,2,3,5,1
4997,1,2,1,0,,1,2,2,1,2,1,,0,2,4,2,1,2,4,4,5,2,2,1,3,2,5,2,2,2,2,1,2,2,1,4,4,2,2,4,2,5,1,2,1,2,2,1,1,2,2,4,5,2,1,4,4,5,2,2,2,5,4,4,3,2,1
4998,2,1,4,1,4,1,2,2,1,1,1,1,0,1,1,1,3,1,2,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1
4999,3,5,,1,6,2,2,2,1,2,2,1,1,1,1,5,1,1,1,5,3,1,3,1,3,3,1,3,3,1,1,3,1,3,1,5,3,3,3,3,1,1,1,5,1,3,3,2,3,1,1,1,1,1,1,1,1,3,1,3,3,1,3,1,5,1,1
5,5,5,,1,6,,,,,2,,1,1,5,1,5,1,2,5,1,5,5,5,2,2,5,2,3,5,2,2,5,,,2,,,,4,5,2,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,4,2,5,2
50,4,1,2,1,25,3,1,2,1,1,1,2,0,1,1,2,2,2,2,2,3,2,1,1,3,2,1,1,2,2,2,2,,,2,,,,1,2,1,2,3,3,3,1,1,1,1,2,1,3,2,1,2,2,1,2,1,2,2,1,4,1,2,3,1
500,4,4,,1,7,1,,2,1,1,1,1,1,2,4,2,2,5,2,2,4,2,2,2,2,4,4,2,1,2,2,1,2,2,2,2,2,2,2,1,4,4,2,2,4,2,2,3,2,2,2,2,2,2,2,2,4,4,2,4,2,2,4,2,2,2,1
5000,6,8,4,1,6,3,2,2,1,2,2,1,1,2,4,4,2,4,4,2,4,4,2,2,2,4,4,3,2,4,2,4,4,2,2,2,4,4,2,2,2,2,2,4,2,4,2,2,2,2,2,4,4,2,4,2,2,4,2,4,2,2,4,4,2,4,2
5001,5,1,4,1,6,2,2,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1
5002,5,5,4,1,,2,2,2,1,2,2,1,0,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,,,1,,,,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1
5003,5,5,1,1,6,0,1,,,1,,1,1,5,4,4,2,5,4,4,4,4,5,2,2,5,4,3,4,3,2,2,4,4,2,4,4,2,4,4,5,4,4,4,2,4,4,2,4,2,2,4,4,3,2,2,4,4,2,2,2,4,4,4,3,5,4
5004,3,6,,2,34,1,2,2,1,1,1,,1,2,3,2,1,1,3,1,2,2,2,1,2,3,2,4,2,2,2,4,,,3,,,,1,4,2,4,2,2,2,2,2,3,1,1,1,1,2,2,1,1,4,2,5,2,3,3,2,2,2,3,3
5005,2,1,4,1,6,4,2,2,14,2,2,1,1,1,1,1,1,1,1,1,5,5,4,1,1,1,1,1,1,1,5,2,,,1,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1
5006,2,2,4,1,,1,2,2,1,2,2,1,1,2,1,2,1,1,5,1,2,5,2,2,2,4,4,4,2,4,3,3,,,2,,,,1,2,1,5,5,2,2,2,3,1,2,3,1,2,2,2,2,2,2,4,2,2,4,4,1,3,2,5,4
5007,1,1,,1,1,,,,2,2,,1,1,4,3,5,3,3,2,3,4,5,5,2,3,5,4,3,5,2,5,3,5,5,2,2,4,5,3,4,4,4,5,5,2,5,4,2,4,5,3,5,4,4,4,3,3,5,4,5,5,2,3,4,4,5,3
5008,2,2,,1,7,1,2,1,1,2,2,1,0,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,4,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2
5009,4,6,,1,2,1,1,2,,2,,1,1,3,3,2,2,2,4,4,3,2,4,2,4,4,3,3,5,4,5,5,2,4,2,4,3,4,3,4,3,3,3,3,1,3,3,2,4,3,4,5,4,3,4,3,3,4,4,3,3,4,5,3,3,5,2
501,4,5,4,1,7,3,2,2,1,1,2,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,5,2,1,1,1,4,1,1,2,1
5010,2,1,4,1,,2,2,2,14,2,1,1,0,2,1,3,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,,,2,,,,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,4,1,3,1,1
5011,3,1,4,2,27,2,2,2,1,2,1,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5012,1,1,4,1,,2,2,2,11,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5013,2,3,4,1,,1,2,2,1,2,2,1,1,3,3,5,1,3,2,1,2,1,2,1,1,2,2,2,1,1,1,1,,,1,,,,1,1,2,2,2,2,3,3,1,1,1,2,4,4,2,2,1,3,2,2,2,4,1,1,4,2,2,4,2
5014,4,5,4,1,25,3,2,2,1,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5015,5,3,4,1,,2,2,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,5,5,1,1,,,1,,,,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,1,1,1,1,1
5016,2,1,4,1,,2,2,2,1,2,1,1,0,2,3,3,1,1,3,1,3,3,3,2,3,2,3,4,1,2,1,2,,,1,,,,2,3,2,3,2,2,1,3,2,1,2,2,2,3,2,2,1,2,3,3,1,3,2,3,3,3,2,3,2
5017,2,3,4,1,,2,2,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5018,2,2,,1,,1,2,2,1,2,1,1,1,4,2,4,4,5,2,4,2,1,4,2,2,2,2,2,2,4,2,2,,,2,,,,2,4,4,2,4,2,4,2,2,4,4,2,2,2,2,2,2,4,2,4,4,4,4,2,4,2,2,5,1
